id,postcode,suburb,state,lat,long
230,200,ANU,ACT,-35.2777,149.119
21820,200,Australian National University,ACT,-35.2777,149.1189
232,800,DARWIN,NT,-12.458684,130.83668
24049,800,DARWIN CITY,NT,-12.458684,130.83668
233,801,DARWIN,NT,-12.458684,130.83668
24055,803,WAGAIT BEACH,NT,-12.43399126,130.7459083
234,804,PARAP,NT,-12.428017,130.873315
235,810,ALAWA,NT,-12.381806,130.866242
236,810,BRINKIN,NT,-12.381806,130.866242
237,810,CASUARINA,NT,-12.381806,130.866242
19972,810,COCONUT GROVE,NT,-12.39614166,130.8502369
239,810,JINGILI,NT,-12.381806,130.866242
240,810,LEE POINT,NT,-12.381806,130.866242
19973,810,LYONS,NT,-12.35911956,130.8885151
241,810,MILLNER,NT,-12.381806,130.866242
242,810,MOIL,NT,-12.381806,130.866242
19974,810,MUIRHEAD,NT,-12.35811947,130.8959029
243,810,NAKARA,NT,-12.381806,130.866242
244,810,NIGHTCLIFF,NT,-12.381806,130.866242
245,810,RAPID CREEK,NT,-12.381806,130.866242
246,810,TIWI,NT,-12.381806,130.866242
247,810,WAGAMAN,NT,-12.381806,130.866242
248,810,WANGURI,NT,-12.381806,130.866242
249,811,CASUARINA,NT,-12.381806,130.866242
19975,812,ANULA,NT,-12.39124885,130.89047
19976,812,BUFFALO CREEK,NT,-12.34638634,130.9209831
19977,812,HOLMES,NT,-12.38479951,130.9268602
251,812,KARAMA,NT,-12.404778,130.916098
252,812,LEANYER,NT,-12.404778,130.916098
253,812,MALAK,NT,-12.404778,130.916098
254,812,MARRARA,NT,-12.404778,130.916098
255,812,NORTHLAKES,NT,-12.404778,130.916098
256,812,SANDERSON,NT,-12.404778,130.916098
257,812,WOODLEIGH GARDENS,NT,-12.404778,130.916098
258,812,WULAGI,NT,-12.404778,130.916098
24056,813,KARAMA,NT,-12.404778,130.916098
259,813,SANDERSON,NT,-12.404778,130.916098
260,814,NIGHTCLIFF,NT,-12.381806,130.866242
261,815,CHARLES DARWIN UNIVERSITY,NT,-12.3718,130.869
262,820,BAGOT,NT,-12.428017,130.873315
263,820,BAYVIEW,NT,-12.428017,130.873315
264,820,CHARLES DARWIN,NT,-12.428017,130.873315
265,820,COONAWARRA,NT,-12.428017,130.873315
266,820,CULLEN BAY,NT,-12.428017,130.873315
19978,820,DARWIN DC,NT,-12.4255956,130.8664593
268,820,DARWIN INTERNATIONAL AIRPORT,NT,-12.428017,130.873315
269,820,DARWIN MC,NT,-12.428017,130.873315
270,820,EAST POINT,NT,-12.428017,130.873315
19979,820,EATON,NT,-12.4123871,130.880692
271,820,FANNIE BAY,NT,-12.428017,130.873315
272,820,LARRAKEYAH,NT,-12.428017,130.873315
273,820,LUDMILLA,NT,-12.428017,130.873315
274,820,PARAP,NT,-12.428017,130.873315
275,820,RAAF BASE DARWIN,NT,-12.428017,130.873315
276,820,STUART PARK,NT,-12.428017,130.873315
277,820,THE GARDENS,NT,-12.428017,130.873315
278,820,THE NARROWS,NT,-12.428017,130.873315
279,820,WINNELLIE,NT,-12.428017,130.873315
280,820,WOOLNER,NT,-12.428017,130.873315
281,821,WINNELLIE,NT,-13.643283,136.947051
282,822,ACACIA HILLS,NT,-11.75841975,130.6254299
19980,822,ANGURUGU,NT,-11.75841975,130.6254299
19981,822,ANINDILYAKWA,NT,-11.75841975,130.6254299
19982,822,ANNIE RIVER,NT,-11.75841975,130.6254299
19983,822,BATHURST ISLAND,NT,-11.75841975,130.6254299
286,822,BEES CREEK,NT,-11.75841975,130.6254299
19984,822,BELYUEN,NT,-11.75841975,130.6254299
19985,822,BLACK JUNGLE,NT,-11.75841975,130.6254299
19986,822,BLACKMORE,NT,-11.75841975,130.6254299
287,822,BORDER STORE,NT,-11.75841975,130.6254299
19987,822,BURRUNDIE,NT,-11.75841975,130.6254299
19988,822,BYNOE,NT,-11.75841975,130.6254299
19989,822,BYNOE HARBOUR,NT,-11.75841975,130.6254299
19990,822,CAMP CREEK,NT,-11.75841975,130.6254299
19991,822,CHANNEL ISLAND,NT,-11.75841975,130.6254299
19992,822,CHARLES DARWIN,NT,-11.75841975,130.6254299
19993,822,CHARLOTTE,NT,-11.75841975,130.6254299
19994,822,CLARAVALE,NT,-11.75841975,130.6254299
19995,822,COBOURG,NT,-11.75841975,130.6254299
19996,822,COLLETT CREEK,NT,-11.75841975,130.6254299
19997,822,COOMALIE CREEK,NT,-11.75841975,130.6254299
288,822,COX PENINSULA,NT,-11.75841975,130.6254299
289,822,CROKER ISLAND,NT,-11.75841975,130.6254299
24057,822,DALY,NT,-11.75841975,130.6254299
290,822,DALY RIVER,NT,-11.75841975,130.6254299
291,822,DARWIN MC,NT,-11.75841975,130.6254299
19998,822,DARWIN RIVER DAM,NT,-11.75841975,130.6254299
19999,822,DELISSAVILLE,NT,-11.75841975,130.6254299
20000,822,DOUGLAS-DALY,NT,-11.75841975,130.6254299
20001,822,EAST ARM,NT,-11.75841975,130.6254299
20002,822,EAST ARNHEM,NT,-11.75841975,130.6254299
20003,822,ELRUNDIE,NT,-11.75841975,130.6254299
20004,822,EVA VALLEY,NT,-11.75841975,130.6254299
20005,822,FINNISS VALLEY,NT,-11.75841975,130.6254299
23937,822,FLEMING,NT,-11.75841975,130.6254299
20006,822,FLY CREEK,NT,-11.75841975,130.6254299
20007,822,FREDS PASS,NT,-11.75841975,130.6254299
20008,822,GALIWINKU,NT,-11.75841975,130.6254299
20009,822,GLYDE POINT,NT,-11.75841975,130.6254299
295,822,GOULBOURN ISLAND,NT,-11.75841975,130.6254299
20010,822,GOULBURN ISLAND,NT,-11.75841975,130.6254299
20011,822,GUNBALANYA,NT,-11.75841975,130.6254299
296,822,GUNN POINT,NT,-11.75841975,130.6254299
297,822,HAYES CREEK,NT,-11.75841975,130.6254299
20012,822,HIDDEN VALLEY,NT,-11.75841975,130.6254299
20013,822,HOTHAM,NT,-11.75841975,130.6254299
20014,822,HUGHES,NT,-11.75841975,130.6254299
20015,822,KAKADU,NT,-11.75841975,130.6254299
20016,822,KOOLPINYAH,NT,-11.75841975,130.6254299
20017,822,LAKE BENNETT,NT,-11.75841975,130.6254299
299,822,LAMBELLS LAGOON,NT,-11.75841975,130.6254299
20018,822,LITCHFIELD PARK,NT,-11.75841975,130.6254299
300,822,LIVINGSTONE,NT,-11.75841975,130.6254299
20019,822,LLOYD CREEK,NT,-11.75841975,130.6254299
20020,822,MANDORAH,NT,-11.75841975,130.6254299
301,822,MANINGRIDA,NT,-11.75841975,130.6254299
24058,822,MAPURU,NT,-11.75841975,130.6254299
20021,822,MARANUNGA,NT,-11.75841975,130.6254299
20022,822,MARGARET RIVER,NT,-11.75841975,130.6254299
24059,822,MARRAKAI,NT,-11.75841975,130.6254299
302,822,MCMINNS LAGOON,NT,-11.75841975,130.6254299
24133,822,MICKET CREEK,NT,-12.3651,130.9523
20023,822,MICKETT CREEK,NT,-11.75841975,130.6254299
303,822,MIDDLE POINT,NT,-11.75841975,130.6254299
24060,822,MILIKAPITI,NT,-11.75841975,130.6254299
20024,822,MILINGIMBI,NT,-11.75841975,130.6254299
305,822,MILLWOOD,NT,-11.75841975,130.6254299
20025,822,MILYAKBURRA,NT,-11.75841975,130.6254299
20026,822,MINJILANG,NT,-11.75841975,130.6254299
20027,822,MOUNT BUNDEY,NT,-11.75841975,130.6254299
20028,822,MURRUMUJUK,NT,-11.75841975,130.6254299
20029,822,NAUIYU,NT,-11.75841975,130.6254299
20030,822,NEMARLUK,NT,-11.75841975,130.6254299
20031,822,NGANMARRIYANGA,NT,-11.75841975,130.6254299
307,822,NGUIU,NT,-11.75841975,130.6254299
20032,822,NUMBULWAR,NT,-11.75841975,130.6254299
20033,822,NUMBURINDI,NT,-11.75841975,130.6254299
308,822,OENPELLI,NT,-11.75841975,130.6254299
20034,822,PEPPIMENARTI,NT,-11.75841975,130.6254299
20035,822,PIRLANGIMPI,NT,-11.75841975,130.6254299
309,822,POINT STEPHENS,NT,-11.75841975,130.6254299
20036,822,POINT STUART,NT,-11.75841975,130.6254299
310,822,PULARUMPI,NT,-11.75841975,130.6254299
311,822,PULUMPA,NT,-11.75841975,130.6254299
20037,822,RAKULA,NT,-11.75841975,130.6254299
20038,822,RAMINGINING,NT,-11.75841975,130.6254299
20039,822,ROBIN FALLS,NT,-11.75841975,130.6254299
20040,822,RUM JUNGLE,NT,-11.75841975,130.6254299
20041,822,SANDPALMS ROADHOUSE,NT,-11.75841975,130.6254299
313,822,SOUTHPORT,NT,-11.75841975,130.6254299
20042,822,STAPLETON,NT,-11.75841975,130.6254299
20043,822,THAMARRURR,NT,-11.75841975,130.6254299
20044,822,TIPPERARY,NT,-11.75841975,130.6254299
20045,822,TIVENDALE,NT,-11.75841975,130.6254299
20046,822,TIWI ISLANDS,NT,-11.75841975,130.6254299
20047,822,TORTILLA FLATS,NT,-11.75841975,130.6254299
20048,822,TUMBLING WATERS,NT,-11.75841975,130.6254299
315,822,UMBAKUMBA,NT,-11.75841975,130.6254299
20049,822,VERNON ISLANDS,NT,-11.75841975,130.6254299
316,822,VIRGINIA,NT,-11.75841975,130.6254299
317,822,WADEYE,NT,-11.75841975,130.6254299
318,822,WAGAIT BEACH,NT,-12.43399126,130.7459083
20050,822,WAK WAK,NT,-11.75841975,130.6254299
20051,822,WARRUWI,NT,-11.75841975,130.6254299
319,822,WEDDELL,NT,-11.75841975,130.6254299
20052,822,WEST ARNHEM,NT,-11.75841975,130.6254299
20053,822,WICKHAM,NT,-11.75841975,130.6254299
320,822,WINNELLIE,NT,-11.75841975,130.6254299
20054,822,WISHART,NT,-11.75841975,130.6254299
321,822,WOOLANING,NT,-11.75841975,130.6254299
20055,822,WURRUMIYANGA,NT,-11.75841975,130.6254299
322,828,BERRIMAH,NT,-12.432024,130.932068
323,828,KNUCKEY LAGOON,NT,-12.432024,130.932068
24048,829,HOLTZE,NT,-12.45763297,130.9597671
20056,829,PINELANDS,NT,-12.45763297,130.9597671
20057,830,ARCHER,NT,-12.52139649,130.9580765
326,830,DRIVER,NT,-12.475071,130.974879
327,830,DURACK,NT,-12.475071,130.974879
328,830,FARRAR,NT,-12.475071,130.974879
329,830,GRAY,NT,-12.475071,130.974879
330,830,MARLOW LAGOON,NT,-12.475071,130.974879
331,830,MOULDEN,NT,-12.475071,130.974879
332,830,PALMERSTON,NT,-12.475071,130.974879
333,830,SHOAL BAY,NT,-12.475071,130.974879
334,830,WOODROFFE,NT,-12.475071,130.974879
335,830,YARRAWONGA,NT,-12.475071,130.974879
336,831,PALMERSTON,NT,-12.475071,130.974879
20058,832,BAKEWELL,NT,-12.49684676,130.9936551
20059,832,BELLAMACK,NT,-12.51562954,130.9830307
339,832,GUNN,NT,-12.502817,130.957712
20060,832,JOHNSTON,NT,-12.49297483,131.0063506
340,832,MITCHELL,NT,-12.502817,130.957712
341,832,ROSEBERY,NT,-12.502817,130.957712
342,832,ROSEBERY HEIGHTS,NT,-12.502817,130.957712
20061,832,ZUCCOLI,NT,-12.51070433,131.0058233
20062,834,VIRGINIA,NT,-12.54686461,131.0234875
21821,835,Coolalinga,NT,-12.5231,131.0415
343,835,HOWARD SPRINGS,NT,-12.452568,131.013741
344,835,VIRGINIA,NT,-12.452568,131.013741
24061,836,GIRRAWEEN,NT,-12.5255,131.0962
345,836,HERBERT,NT,-12.557754,131.100668
20063,836,HUMPTY DOO,NT,-12.58487247,131.1272564
347,837,MANTON,NT,-12.704767,131.016647
20064,837,NOONAMAH,NT,-12.64187171,131.094044
349,838,BERRY SPRINGS,NT,-12.71878122,131.0067348
20065,839,COOLALINGA,NT,-12.52001124,131.0402017
350,840,DUNDEE BEACH,NT,-12.72451307,130.3529386
351,840,DUNDEE DOWNS,NT,-12.76554875,130.5109414
352,840,DUNDEE FOREST,NT,-12.71366907,130.4518371
353,841,DARWIN RIVER,NT,-12.81922863,130.969862
354,845,BATCHELOR,NT,-13.045118,131.038475
355,846,ADELAIDE RIVER,NT,-13.210299,131.095002
356,847,PINE CREEK,NT,-14.012122,131.759154
20066,850,COSSACK,NT,-14.46369137,132.1721041
20067,850,EMUNGALAN,NT,-14.4161067,132.2418315
357,850,KATHERINE,NT,-14.195911,132.365352
20068,850,KATHERINE EAST,NT,-14.46576308,132.2874375
20069,850,KATHERINE SOUTH,NT,-14.48180579,132.2598385
20070,850,LANSDOWNE,NT,-14.43162875,132.3888705
358,851,KATHERINE,NT,-15.711424,137.050719
20071,852,ARNOLD,NT,-16.4525888,130.8418661
20072,852,BAINES,NT,-16.4525888,130.8418661
20073,852,BARUNGA,NT,-16.4525888,130.8418661
360,852,BESWICK,NT,-16.4525888,130.8418661
20074,852,BESWICK CREEK,NT,-16.4525888,130.8418661
20075,852,BINJARI,NT,-16.4525888,130.8418661
20076,852,BIRDUM,NT,-16.4525888,130.8418661
20077,852,BRADSHAW,NT,-16.4525888,130.8418661
20078,852,BUCHANAN,NT,-16.4525888,130.8418661
20079,852,BULMAN WEEMOL,NT,-16.4525888,130.8418661
20080,852,CRESWELL,NT,-16.4525888,130.8418661
20081,852,DAGURAGU,NT,-16.4525888,130.8418661
361,852,DALY WATERS,NT,-16.4525888,130.8418661
20082,852,DELAMERE,NT,-16.4525888,130.8418661
362,852,DUNMARRA,NT,-16.4525888,130.8418661
20083,852,EDITH,NT,-16.4525888,130.8418661
363,852,EDITH RIVER,NT,-16.4525888,130.8418661
20084,852,ELSEY,NT,-16.4525888,130.8418661
364,852,ELSEY STATION,NT,-16.4525888,130.8418661
20085,852,FLORINA,NT,-16.4525888,130.8418661
20086,852,FLYING FOX,NT,-16.4525888,130.8418661
20087,852,GREGORY,NT,-16.4525888,130.8418661
20088,852,GULUNG MARDRULK,NT,-16.4525888,130.8418661
20089,852,GURINDJI,NT,-16.4525888,130.8418661
22843,852,HELEN SPRINGS STATION,NT,-16.4525888,130.8418661
20090,852,JILKMINGGAN,NT,-16.4525888,130.8418661
20091,852,KALKARINDJI,NT,-16.4525888,130.8418661
365,852,KALKARINGI,NT,-16.4525888,130.8418661
366,852,KATHERINE,NT,-16.4525888,130.8418661
367,852,LAJAMANU,NT,-16.4525888,130.8418661
368,852,LARRIMAH,NT,-16.4525888,130.8418661
20092,852,LIMMEN,NT,-16.4525888,130.8418661
369,852,MANBULLOO,NT,-16.4525888,130.8418661
20093,852,MARANBOY,NT,-16.4525888,130.8418661
20094,852,MATARANKA,NT,-16.4525888,130.8418661
20095,852,MCARTHUR,NT,-16.4525888,130.8418661
20096,852,MINIYERI,NT,-16.4525888,130.8418661
24134,852,MINIYERRI,NT,-15.2277,134.0832
20097,852,NGUKURR,NT,-16.4525888,130.8418661
20098,852,NITMILUK,NT,-16.4525888,130.8418661
373,852,NUMBULWAR,NT,-16.4525888,130.8418661
24062,852,NUTWOOD DOWNS,NT,-16.4525888,130.8418661
20099,852,PELLEW ISLANDS,NT,-16.4525888,130.8418661
20100,852,PIGEON HOLE,NT,-16.4525888,130.8418661
20101,852,ROBINSON RIVER,NT,-16.4525888,130.8418661
20102,852,STURT PLATEAU,NT,-16.4525888,130.8418661
20103,852,TANAMI EAST,NT,-16.4525888,130.8418661
20104,852,TIMBER CREEK,NT,-16.4525888,130.8418661
20105,852,TOP SPRINGS,NT,-16.4525888,130.8418661
20106,852,URALLA,NT,-16.4525888,130.8418661
20107,852,VENN,NT,-16.4525888,130.8418661
20108,852,VICTORIA RIVER,NT,-16.4525888,130.8418661
375,852,VICTORIA RIVER DOWNS,NT,-16.4525888,130.8418661
20109,852,WARUMUNGU,NT,-16.4525888,130.8418661
376,852,WAVE HILL,NT,-16.4525888,130.8418661
20110,852,WILTON,NT,-16.4525888,130.8418661
20111,852,YARRALIN,NT,-16.4525888,130.8418661
20112,853,TINDAL,NT,-14.53113365,132.3791217
377,853,TINDAL RAAF,NT,-14.558122,132.417121
378,854,BORROLOOLA,NT,-16.503809,136.424191
20113,854,KING ASH BAY,NT,-16.070754,136.3091159
380,860,TENNANT CREEK,NT,-19.641301,134.173599
381,861,BRUNCHILLY,NT,-18.874571,134.500504
382,861,TENNANT CREEK,NT,-18.251528,134.463153
383,862,AVON DOWNS,NT,-18.251528,134.463153
20114,862,CALVERT,NT,-16.79698963,137.4667145
384,862,CRESSWELL DOWNS,NT,-18.251528,134.463153
385,862,ELLIOTT,NT,-18.251528,134.463153
386,862,HELEN SPRINGS,NT,-18.251528,134.463153
387,862,MUCKATY STATION,NT,-18.251528,134.463153
388,862,NEWCASTLE WATERS,NT,-18.251528,134.463153
20115,862,NICHOLSON,NT,-18.45128815,137.6072968
20116,862,PAMAYU,NT,-17.60786065,134.055559
389,862,PHILLIP CREEK STATION,NT,-18.251528,134.463153
390,862,RENNER SPRINGS,NT,-18.251528,134.463153
20117,862,TABLELANDS,NT,-18.92862068,135.5134605
391,862,TENNANT CREEK,NT,-18.251528,134.463153
392,862,THREE WAYS,NT,-18.251528,134.463153
393,862,WARREGO,NT,-18.251528,134.463153
394,862,WOLLOGORANG STATION,NT,-18.251528,134.463153
395,862,WYCLIFFE WELL,NT,-18.251528,134.463153
396,870,ALICE SPRINGS,NT,-23.702291,133.86314
20118,870,ARALUEN,NT,-23.6967102,133.853957
20119,870,BRAITLING,NT,-23.67527346,133.8633044
20120,870,CICCONE,NT,-23.69234565,133.8678028
20121,870,DESERT SPRINGS,NT,-23.71460854,133.8867138
20122,870,EAST SIDE,NT,-23.69030677,133.8971833
20123,870,GILLEN,NT,-23.71080361,133.8660005
20124,870,SADADEEN,NT,-23.70326702,133.9010002
20125,870,STUART,NT,-23.6730301,133.8823863
20126,870,THE GAP,NT,-23.71393895,133.8740968
20127,870,WHITE GUMS,NT,-23.75188561,133.7578528
397,871,ALICE SPRINGS,NT,-21.949513,131.298809
398,872,AHERRENGE,NT,-21.949513,131.298809
399,872,ALI CURUNG,NT,-21.949513,131.298809
400,872,ALICE SPRINGS,NT,-21.949513,131.298809
401,872,AMATA,NT,-21.949513,131.298809
402,872,AMOONGUNA,NT,-21.949513,131.298809
20128,872,AMPILATWATJA,NT,-21.949513,131.298809
20129,872,ANANGU PITJANTJATJARA YANKUNYTJATJARA,NT,-21.949513,131.298809
20130,872,ANATYE,NT,-21.949513,131.298809
20131,872,ANMATJERE,NT,-21.949513,131.298809
403,872,ANTEWENEGERRDE,NT,-21.949513,131.298809
404,872,AREYONGA,NT,-21.949513,131.298809
20132,872,ATITJERE,NT,-21.949513,131.298809
20133,872,AYERS RANGE SOUTH,SA,-26.1906007,133.2680322
406,872,AYERS ROCK,NT,-21.949513,131.298809
20134,872,BARROW CREEK,NT,-21.949513,131.298809
20135,872,BURT PLAIN,NT,-21.949513,131.298809
20136,872,CANTEEN CREEK,NT,-21.949513,131.298809
20137,872,CHILLA WELL,NT,-21.949513,131.298809
20138,872,COSTELLO,NT,-21.949513,131.298809
20139,872,DAVENPORT,NT,-21.949513,131.298809
20140,872,DE ROSE HILL,SA,-26.5560969,133.3111959
409,872,DOCKER RIVER,NT,-21.949513,131.298809
20141,872,ENGAWALA,NT,-21.949513,131.298809
410,872,ERLDUNDA,NT,-21.949513,131.298809
411,872,ERNABELLA,SA,-21.949513,131.298809
22838,872,ERNABELLA (PUKATJA),SA,-26.2796,132.134
412,872,FINKE,NT,-21.949513,131.298809
413,872,FREGON,SA,-21.949513,131.298809
20142,872,GHAN,NT,-21.949513,131.298809
414,872,GIBSON DESERT NORTH,WA,-21.949513,131.298809
20143,872,GIBSON DESERT SOUTH,WA,-24.94725917,125.9841842
416,872,HAASTS BLUFF,NT,-21.949513,131.298809
20144,872,HALE,NT,-21.949513,131.298809
20145,872,HART,NT,-21.949513,131.298809
20146,872,HART RANGE,NT,-21.949513,131.298809
20147,872,HERMANNSBURG,NT,-21.949513,131.298809
20148,872,HUGH,NT,-21.949513,131.298809
418,872,IMAMPA,NT,-21.949513,131.298809
20149,872,IMANPA,NT,-21.949513,131.298809
419,872,INDULKANA,SA,-21.949513,131.298809
22844,872,INDULKANA (IWANTJA),SA,-26.9661,133.308
20150,872,ININTI STORE,NT,-21.949513,131.298809
24063,872,IRRUNYTJU,WA,-26.0621,128.9255
20151,872,IWANTJA,SA,-26.97805135,133.3066861
420,872,JAY CREEK,NT,-21.949513,131.298809
20152,872,KALKA,SA,-26.11557751,129.1527543
20153,872,KALTJITI,SA,-26.76713295,132.0298903
20154,872,KALTUKATJARA,NT,-21.949513,131.298809
24064,872,KANPA,WA,-26.5308,125.6165
20155,872,KANPI,SA,-26.16295046,130.1149452
23966,872,KINGS CREEK STATION,NT,-21.949513,131.298809
422,872,KINTORE,NT,-21.949513,131.298809
20156,872,KIWIRRKURRA,WA,-23.2807675,126.954107
20157,872,KULGERA,NT,-21.949513,131.298809
20158,872,KUNPARRKA,NT,-21.949513,131.298809
20159,872,LAKE MACKAY,NT,-21.949513,131.298809
20160,872,LAMBINA,SA,-26.98843007,134.0209294
20161,872,LARAMBA,NT,-21.949513,131.298809
23973,872,MACDONNELL RANGE,NT,-21.949513,131.298809
24065,872,MANTAMARU,WA,-25.8447,127.6841
20162,872,MEREENIE,NT,-21.949513,131.298809
20163,872,MIMILI,SA,-27.02392513,132.7012923
20164,872,MOUNT LIEBIG,NT,-21.949513,131.298809
20165,872,MOUNT ZEIL,NT,-21.949513,131.298809
427,872,MULGA BORE,NT,-21.949513,131.298809
20166,872,MURPUTJA,SA,-26.1637425,130.1826917
428,872,MURPUTJA HOMELANDS,NT,-21.949513,131.298809
20167,872,MUTITJULU,NT,-21.949513,131.298809
20168,872,NAMATJIRA,NT,-21.949513,131.298809
24066,872,NAPPERBY STATION,NT,-21.949513,131.298809
20169,872,NGAANYATJARRA-GILES,WA,-25.27073166,128.1150802
20170,872,NYAPARI,SA,-26.18249261,130.2070878
20171,872,NYIRRIPI,NT,-21.949513,131.298809
24067,872,PAPULANKUTJA,WA,-25.9975,128.2805
20172,872,PAPUNYA,NT,-21.949513,131.298809
20173,872,PATJARR,WA,-23.4686864,131.6138326
20174,872,PETERMANN,NT,-21.949513,131.298809
20175,872,PIPALYATJARA,SA,-26.17046294,129.1456993
433,872,PITJANTJATJARA HOMELANDS,NT,-21.949513,131.298809
20176,872,PUKATJA,SA,-26.29118818,132.138154
20177,872,SANDOVER,NT,-21.949513,131.298809
434,872,SANTA TERESA,NT,-21.949513,131.298809
20178,872,SIMPSON,NT,-21.949513,131.298809
20179,872,TANAMI,NT,-21.949513,131.298809
20180,872,TARA,NT,-21.949513,131.298809
24029,872,TELEGRAPH STATION,NT,-21.949513,131.298809
435,872,THANGKENHARENGE,NT,-21.949513,131.298809
436,872,TI TREE,NT,-21.949513,131.298809
20181,872,TIEYON,SA,-26.34253111,133.8900188
20182,872,TITJIKALA,NT,-21.949513,131.298809
20183,872,TJIRRKARLI,WA,-25.9752687,125.3466253
20184,872,TJUKURLA,WA,-24.343546,128.656027
439,872,ULURU,NT,-21.949513,131.298809
440,872,UMPANGARA,NT,-21.949513,131.298809
20185,872,UMUWA,SA,-26.47801156,132.0252848
441,872,URAPUNTJA,NT,-21.949513,131.298809
20186,872,WALLACE ROCKHOLE,NT,-21.949513,131.298809
443,872,WANARN,NT,-21.949513,131.298809
444,872,WARAKURNA,WA,-21.949513,131.298809
20187,872,WATARRU,SA,-27.02469871,129.9052488
20188,872,WATINUMA,SA,-26.52118731,131.8810186
445,872,WILLOWRA,NT,-21.949513,131.298809
20189,872,WILORA,NT,-21.949513,131.298809
20190,872,WINGELLINA,WA,-23.4686864,131.6138326
20191,872,WUTUNUGURRA,NT,-21.949513,131.298809
448,872,YUELAMU,NT,-21.949513,131.298809
449,872,YUENDUMU,NT,-21.949513,131.298809
450,872,YULARA,NT,-21.949513,131.298809
20192,872,YUNYARINYI,SA,-26.32328109,132.4550072
20193,873,AMOONGUNA,NT,-23.74471408,133.9050112
20194,873,ARUMBERA,NT,-23.74471408,133.9050112
20195,873,CONNELLAN,NT,-23.74471408,133.9050112
24068,873,HEAVITREE GAP CPA,NT,-23.74471408,133.9050112
20196,873,ILPARPA,NT,-23.74471408,133.9050112
20197,873,KILGARIFF,NT,-23.74471408,133.9050112
20198,873,ROSS,NT,-23.74471408,133.9050112
20199,874,IRLPME,NT,-23.64690294,133.8647591
20200,874,MOUNT JOHNS,NT,-23.72335988,133.9123902
20201,874,UNDOOLYA,NT,-23.68480339,133.9224797
20202,875,FLYNN,NT,-23.71350386,133.8354205
20203,875,LARAPINTA,NT,-23.68028355,133.8311794
20204,880,GAPUWIYAK,NT,-12.50557433,135.7954286
452,880,GOVE,NT,-11.670366,136.824863
20205,880,GUNYANGARA,NT,-12.21424182,136.7083085
453,880,NHULUNBUY,NT,-11.670366,136.824863
20206,880,YIRRKALA,NT,-12.2425718,136.8772098
455,881,NHULUNBUY,NT,-11.670366,136.824863
20207,885,ALYANGULA,NT,-13.85078586,136.420066
457,886,JABIRU,NT,-13.13118,132.563373
1,906,WINNELLIE,NT,-13.643283,136.947051
2,907,WINNELLIE,NT,-13.643283,136.947051
3,909,CHARLES DARWIN UNIVERSITY,NT,-12.3718,130.869
23913,909,UNIVERSITY,NT,-12.3718,130.869
458,1001,SYDNEY,NSW,-33.794883,151.268071
459,1002,SYDNEY,NSW,-33.794883,151.268071
460,1003,SYDNEY,NSW,-33.794883,151.268071
461,1004,SYDNEY,NSW,-33.794883,151.268071
462,1005,SYDNEY,NSW,-33.794883,151.268071
463,1006,SYDNEY,NSW,-33.794883,151.268071
464,1007,SYDNEY,NSW,-33.794883,151.268071
465,1008,SYDNEY,NSW,-33.794883,151.268071
466,1009,SYDNEY,NSW,-33.794883,151.268071
467,1010,SYDNEY,NSW,-33.794883,151.268071
468,1020,SYDNEY,NSW,-33.794883,151.268071
469,1021,SYDNEY,NSW,-33.794883,151.268071
470,1022,SYDNEY,NSW,-33.794883,151.268071
471,1023,SYDNEY,NSW,-33.794883,151.268071
472,1025,SYDNEY,NSW,-33.794883,151.268071
473,1026,SYDNEY,NSW,-33.794883,151.268071
474,1027,SYDNEY,NSW,-33.794883,151.268071
475,1028,SYDNEY,NSW,-33.794883,151.268071
476,1029,SYDNEY,NSW,-33.794883,151.268071
477,1030,SYDNEY,NSW,-33.794883,151.268071
478,1031,SYDNEY,NSW,-33.794883,151.268071
479,1032,SYDNEY,NSW,-33.662834,150.874182
480,1033,SYDNEY,NSW,-33.794883,151.268071
481,1034,SYDNEY,NSW,-33.794883,151.268071
482,1035,SYDNEY,NSW,-33.794883,151.268071
483,1036,SYDNEY,NSW,-33.794883,151.268071
484,1037,SYDNEY,NSW,-33.794883,151.268071
485,1038,SYDNEY,NSW,-33.794883,151.268071
486,1039,SYDNEY,NSW,-33.794883,151.268071
487,1040,SYDNEY,NSW,-33.794883,151.268071
488,1041,SYDNEY,NSW,-33.794883,151.268071
489,1042,SYDNEY,NSW,-33.794883,151.268071
490,1043,SYDNEY,NSW,-33.794883,151.268071
491,1044,SYDNEY,NSW,-33.794883,151.268071
492,1045,SYDNEY,NSW,-33.794883,151.268071
493,1046,SYDNEY,NSW,-33.794883,151.268071
494,1100,SYDNEY,NSW,-33.794883,151.268071
495,1101,SYDNEY,NSW,-33.794883,151.268071
496,1105,SYDNEY,NSW,-33.794883,151.268071
497,1106,SYDNEY,NSW,-33.794883,151.268071
498,1107,SYDNEY,NSW,-33.794883,151.268071
499,1108,SYDNEY,NSW,-33.794883,151.268071
500,1109,SYDNEY,NSW,-33.794883,151.268071
501,1110,SYDNEY,NSW,-33.794883,151.268071
502,1112,SYDNEY,NSW,-33.794883,151.268071
503,1113,SYDNEY,NSW,-33.794883,151.268071
504,1114,SYDNEY,NSW,-33.794883,151.268071
505,1115,SYDNEY,NSW,-33.794883,151.268071
506,1116,SYDNEY,NSW,-33.666729,150.866145
507,1117,SYDNEY,NSW,-33.664575,150.87022
